symbol,pattern,dir,entry_time,entry_price,exit_time,exit_price,lot,pnl_pt,pnl_money,reason,duration_d
EURUSD,2,SELL,2013.03.26 00:00,1.28596,2013.03.26 09:08,1.28474,0.71,122.0,67.42,tp 1.28476,0.4
EURUSD,1,BUY,2013.04.17 00:00,1.31794,2013.04.17 10:52,1.31945,0.74,151.0,84.69,tp 1.31944,0.5
EURUSD,5,BUY,2013.04.30 00:00,1.30933,2013.04.30 07:21,1.31084,1.04,151.0,119.80,tp 1.31083,0.3
EURUSD,1,BUY,2013.05.01 00:00,1.31671,2013.05.01 10:10,1.31823,0.78,152.0,89.94,tp 1.31821,0.4
EURUSD,5,BUY,2013.05.06 00:00,1.31175,2013.05.06 02:59,1.31325,0.95,150.0,108.51,tp 1.31325,0.1
EURUSD,4,BUY,2013.05.08 00:00,1.30791,2013.05.08 03:50,1.30941,1.12,150.0,128.30,tp 1.30941,0.2
EURUSD,1,BUY,2013.05.09 00:00,1.31593,2013.05.09 10:14,1.31745,0.82,152.0,94.61,tp 1.31743,0.4
EURUSD,5,BUY,2013.05.09 00:00,1.31593,2013.05.09 10:14,1.31745,0.82,152.0,94.61,tp 1.31743,0.4
EURUSD,2,SELL,2013.05.20 00:00,1.28446,2013.05.20 00:27,1.28323,0.88,123.0,84.35,tp 1.28326,0.0
EURUSD,2,SELL,2013.05.23 00:00,1.28527,2013.05.23 01:19,1.28406,0.94,121.0,88.58,tp 1.28407,0.1
EURUSD,2,SELL,2013.05.29 00:00,1.28522,2013.05.29 07:42,1.28400,1.04,122.0,98.82,tp 1.28402,0.3
EURUSD,4,BUY,2013.05.31 00:00,1.30459,2013.06.03 17:10,1.30611,1.49,152.0,172.60,tp 1.30609,3.7
EURUSD,1,BUY,2013.06.04 00:00,1.30700,2013.06.04 09:15,1.30851,1.37,151.0,158.10,tp 1.30850,0.4
EURUSD,1,BUY,2013.06.28 00:00,1.30388,2013.06.28 04:59,1.30541,2.41,153.0,282.46,tp 1.30538,0.2
EURUSD,1,BUY,2013.07.02 00:00,1.30617,2013.07.02 08:54,1.30767,2.06,150.0,236.30,tp 1.30767,0.4
EURUSD,2,SELL,2013.07.05 00:00,1.29114,2013.07.05 01:33,1.28994,2.14,120.0,199.08,tp 1.28994,0.1
EURUSD,5,BUY,2013.07.11 00:00,1.30237,2013.07.11 00:22,1.30389,3.59,152.0,418.50,tp 1.30387,0.0
EURUSD,1,BUY,2013.07.12 00:00,1.30959,2013.07.16 12:28,1.31110,1.92,151.0,219.07,tp 1.31109,4.5
EURUSD,4,BUY,2013.07.12 00:00,1.30959,2013.07.16 12:28,1.31110,1.92,151.0,219.07,tp 1.31109,4.5
EURUSD,5,BUY,2013.08.05 00:00,1.32820,2013.08.05 09:46,1.32971,1.04,151.0,118.10,tp 1.32970,0.4
EURUSD,5,BUY,2013.08.16 00:00,1.33504,2013.08.16 14:42,1.33656,0.94,152.0,106.90,tp 1.33654,0.6
EURUSD,1,BUY,2013.09.09 00:00,1.31738,2013.09.09 10:30,1.31890,3.59,152.0,413.74,tp 1.31888,0.4
EURUSD,5,BUY,2013.09.10 00:00,1.32540,2013.09.10 06:28,1.32690,1.84,150.0,208.00,tp 1.32690,0.3
EURUSD,4,BUY,2013.09.12 00:00,1.33112,2013.09.16 00:00,1.33627,1.39,515.0,534.25,tp 1.33262,4.0
EURUSD,4,BUY,2013.10.18 00:00,1.36727,2013.10.18 08:42,1.36877,0.59,150.0,64.66,tp 1.36877,0.4
EURUSD,5,BUY,2013.10.18 00:00,1.36727,2013.10.18 08:42,1.36877,0.59,150.0,64.66,tp 1.36877,0.4
EURUSD,1,BUY,2013.11.13 00:00,1.34346,2013.11.13 03:47,1.34496,1.37,150.0,152.79,tp 1.34496,0.2
EURUSD,5,BUY,2013.11.14 00:00,1.34821,2013.11.15 15:16,1.34974,1.13,153.0,127.50,tp 1.34971,1.6
EURUSD,5,BUY,2013.11.22 00:00,1.34758,2013.11.22 09:05,1.34913,1.25,155.0,143.61,tp 1.34908,0.4
EURUSD,4,BUY,2013.11.25 00:00,1.35540,2013.11.26 09:24,1.35692,0.96,152.0,107.04,tp 1.35690,1.4
EURUSD,5,BUY,2013.12.04 00:00,1.35893,2013.12.04 18:36,1.36044,0.92,151.0,102.11,tp 1.36043,0.8
EURUSD,5,BUY,2013.12.30 00:00,1.37587,2013.12.30 12:18,1.37737,0.67,150.0,72.97,tp 1.37737,0.5
EURUSD,1,BUY,2014.01.10 00:00,1.36021,2014.01.10 07:02,1.36171,1.08,150.0,118.97,tp 1.36171,0.3
EURUSD,5,BUY,2014.01.13 00:00,1.36667,2014.01.13 04:57,1.36818,0.89,151.0,98.23,tp 1.36817,0.2
EURUSD,1,BUY,2014.01.24 00:00,1.36931,2014.01.24 12:27,1.37082,0.86,151.0,94.73,tp 1.37081,0.5
EURUSD,4,BUY,2014.01.24 00:00,1.36931,2014.01.24 12:27,1.37082,0.86,151.0,94.73,tp 1.37081,0.5
EURUSD,5,BUY,2014.01.24 00:00,1.36931,2014.01.24 12:27,1.37082,0.86,151.0,94.73,tp 1.37081,0.5
EURUSD,5,BUY,2014.02.07 00:00,1.35902,2014.02.07 14:30,1.36057,1.20,155.0,136.71,tp 1.36052,0.6
EURUSD,1,BUY,2014.02.10 00:00,1.36233,2014.02.10 08:29,1.36383,1.08,150.0,118.78,tp 1.36383,0.4
EURUSD,4,BUY,2014.02.10 00:00,1.36233,2014.02.10 08:29,1.36383,1.08,150.0,118.78,tp 1.36383,0.4
EURUSD,1,BUY,2014.02.14 00:00,1.36786,2014.02.14 08:00,1.36941,0.94,155.0,106.40,tp 1.36936,0.3
EURUSD,4,BUY,2014.02.14 00:00,1.36786,2014.02.14 08:00,1.36941,0.94,155.0,106.40,tp 1.36936,0.3
EURUSD,5,BUY,2014.03.03 00:00,1.37857,2014.03.06 14:36,1.38007,0.77,150.0,81.73,tp 1.38007,3.6
EURUSD,5,BUY,2014.04.02 00:00,1.37935,2014.04.02 07:08,1.38085,0.91,150.0,98.85,tp 1.38085,0.3
EURUSD,1,BUY,2014.04.08 00:00,1.37417,2014.04.08 09:20,1.37568,1.07,151.0,117.45,tp 1.37567,0.4
EURUSD,5,BUY,2014.04.09 00:00,1.37956,2014.04.09 15:54,1.38107,0.95,151.0,103.87,tp 1.38106,0.7
EURUSD,4,BUY,2014.03.25 00:00,1.38386,2014.04.09 20:29,1.38539,0.78,153.0,80.17,tp 1.38536,15.9
EURUSD,4,BUY,2014.04.10 00:00,1.38538,2014.04.10 02:54,1.38688,0.84,150.0,90.85,tp 1.38688,0.1
EURUSD,4,BUY,2014.04.23 00:00,1.38058,2014.04.23 08:05,1.38209,1.03,151.0,112.53,tp 1.38208,0.3
EURUSD,5,BUY,2014.04.25 00:00,1.38318,2014.04.25 11:20,1.38468,0.98,150.0,106.16,tp 1.38468,0.5
EURUSD,5,BUY,2014.05.01 00:00,1.38658,2014.05.01 08:06,1.38808,0.93,150.0,100.50,tp 1.38808,0.3
EURUSD,5,BUY,2014.06.04 00:00,1.36271,2014.06.05 13:45,1.36421,4.34,150.0,470.50,tp 1.36421,1.6
EURUSD,5,BUY,2014.06.06 00:00,1.36635,2014.06.10 11:54,1.35490,3.14,-1145.0,-2656.78,sl 1.35492,4.5
EURUSD,2,SELL,2014.06.11 00:00,1.35445,2014.06.11 02:23,1.35325,1.49,120.0,132.13,tp 1.35325,0.1
EURUSD,2,SELL,2014.07.16 00:00,1.35679,2014.07.16 09:03,1.35558,2.20,121.0,196.37,tp 1.35559,0.4
EURUSD,2,SELL,2014.06.18 00:00,1.35460,2014.07.16 12:02,1.35339,1.55,121.0,106.72,tp 1.35340,28.5
EURUSD,3,SELL,2014.08.06 00:00,1.33712,2014.08.06 08:01,1.33592,1.37,120.0,123.06,tp 1.33592,0.3
EURUSD,3,SELL,2014.08.12 00:00,1.33843,2014.08.12 03:06,1.33722,1.43,121.0,129.40,tp 1.33723,0.1
EURUSD,3,SELL,2014.08.19 00:00,1.33611,2014.08.19 08:19,1.33491,1.30,120.0,116.86,tp 1.33491,0.3
EURUSD,3,SELL,2014.09.05 00:00,1.29357,2014.09.05 01:46,1.29237,0.49,120.0,45.50,tp 1.29237,0.1
EURUSD,3,SELL,2014.09.11 00:00,1.29157,2014.09.11 07:03,1.29037,0.46,120.0,42.78,tp 1.29037,0.3
EURUSD,3,SELL,2014.09.18 00:00,1.28456,2014.09.19 16:36,1.28336,0.42,120.0,38.94,tp 1.28336,1.7
EURUSD,3,SELL,2014.09.22 00:00,1.28267,2014.09.24 15:08,1.28147,0.41,120.0,37.75,tp 1.28147,2.6
EURUSD,3,SELL,2014.10.15 00:00,1.26580,2014.10.15 00:33,1.26460,0.35,120.0,33.21,tp 1.26460,0.0
EURUSD,3,SELL,2014.10.20 00:00,1.27552,2014.10.20 00:28,1.27431,0.39,121.0,37.03,tp 1.27432,0.0
EURUSD,3,SELL,2014.10.22 00:00,1.27113,2014.10.22 10:01,1.26990,0.38,123.0,36.81,tp 1.26993,0.4
EURUSD,0,SELL,2014.10.23 00:00,1.26444,2014.10.23 09:00,1.26285,0.35,159.0,44.07,tp 1.26294,0.4
EURUSD,3,SELL,2014.10.13 00:00,1.26273,2014.10.23 09:06,1.26153,0.34,120.0,29.11,tp 1.26153,10.4
EURUSD,3,SELL,2014.10.30 00:00,1.26376,2014.10.30 01:06,1.26256,0.36,120.0,34.22,tp 1.26256,0.0
EURUSD,0,SELL,2014.10.30 00:00,1.26376,2014.10.30 01:17,1.26226,0.36,150.0,42.78,tp 1.26226,0.1
EURUSD,3,SELL,2014.10.06 00:00,1.25132,2014.10.31 14:28,1.25010,0.30,122.0,22.87,tp 1.25012,25.6
EURUSD,3,SELL,2014.11.06 00:00,1.24746,2014.11.06 14:34,1.24626,0.31,120.0,29.85,tp 1.24626,0.6
EURUSD,3,SELL,2014.11.13 00:00,1.24281,2014.11.14 14:30,1.24160,0.30,121.0,29.00,tp 1.24161,1.6
EURUSD,3,SELL,2014.11.18 00:00,1.24492,2014.11.21 10:59,1.24371,0.31,121.0,28.92,tp 1.24372,3.5
EURUSD,3,SELL,2014.11.28 00:00,1.24657,2014.11.28 02:14,1.24537,0.32,120.0,30.83,tp 1.24537,0.1
EURUSD,0,SELL,2014.11.28 00:00,1.24657,2014.11.28 02:24,1.24506,0.32,151.0,38.81,tp 1.24507,0.1
EURUSD,3,SELL,2014.11.24 00:00,1.23623,2014.12.03 10:28,1.23501,0.29,122.0,26.57,tp 1.23503,9.4
EURUSD,0,SELL,2014.11.24 00:00,1.23623,2014.12.03 10:28,1.23472,0.29,151.0,33.39,tp 1.23473,9.4
EURUSD,0,SELL,2014.12.12 00:00,1.24112,2014.12.12 01:40,1.23962,0.33,150.0,39.93,tp 1.23962,0.1
EURUSD,3,SELL,2014.12.16 00:00,1.24351,2014.12.17 17:13,1.24229,0.34,122.0,33.12,tp 1.24231,1.7
EURUSD,3,SELL,2014.12.18 00:00,1.23405,2014.12.18 02:06,1.23285,0.31,120.0,30.17,tp 1.23285,0.1
EURUSD,0,SELL,2014.12.18 00:00,1.23405,2014.12.18 02:10,1.23254,0.31,151.0,37.98,tp 1.23255,0.1
EURUSD,3,SELL,2015.01.14 00:00,1.17712,2015.01.14 11:30,1.17592,0.21,120.0,21.43,tp 1.17592,0.5
EURUSD,3,SELL,2015.01.23 00:00,1.13630,2015.01.23 01:50,1.13509,0.16,121.0,17.06,tp 1.13510,0.1
EURUSD,3,SELL,2015.02.02 00:00,1.13115,2015.02.02 08:03,1.12994,0.16,121.0,17.13,tp 1.12995,0.3
EURUSD,3,SELL,2015.02.05 00:00,1.13428,2015.02.05 00:30,1.13308,0.16,120.0,16.94,tp 1.13308,0.0
EURUSD,3,SELL,2015.02.09 00:00,1.12952,2015.02.09 14:44,1.12830,0.16,122.0,17.30,tp 1.12832,0.6
EURUSD,3,SELL,2015.02.17 00:00,1.13533,2015.02.17 01:18,1.13413,0.17,120.0,17.99,tp 1.13413,0.1
EURUSD,0,SELL,2015.02.17 00:00,1.13533,2015.02.17 01:39,1.13382,0.17,151.0,22.64,tp 1.13383,0.1
EURUSD,3,SELL,2015.02.20 00:00,1.13675,2015.02.20 09:02,1.13555,0.17,120.0,17.96,tp 1.13555,0.4
EURUSD,0,SELL,2015.02.24 00:00,1.13335,2015.02.24 10:05,1.13185,0.17,150.0,22.53,tp 1.13185,0.4
EURUSD,3,SELL,2015.02.27 00:00,1.11975,2015.02.27 16:34,1.11855,0.16,120.0,17.17,tp 1.11855,0.7
EURUSD,0,SELL,2015.02.27 00:00,1.11975,2015.02.27 16:34,1.11823,0.16,152.0,21.75,tp 1.11825,0.7
EURUSD,3,SELL,2015.03.27 00:00,1.08743,2015.03.27 09:28,1.08620,0.15,123.0,16.99,tp 1.08623,0.4
EURUSD,3,SELL,2015.04.08 00:00,1.08137,2015.04.08 17:53,1.08016,0.15,121.0,16.80,tp 1.08017,0.7
EURUSD,0,SELL,2015.04.09 00:00,1.07796,2015.04.09 03:39,1.07645,0.15,151.0,21.04,tp 1.07646,0.2
EURUSD,0,SELL,2015.04.01 00:00,1.07331,2015.04.09 16:55,1.07181,0.14,150.0,18.29,tp 1.07181,8.7
EURUSD,3,SELL,2015.03.20 00:00,1.06562,2015.04.09 21:03,1.06442,0.13,120.0,12.26,tp 1.06442,20.9
EURUSD,3,SELL,2015.04.21 00:01,1.07379,2015.04.21 04:58,1.07256,0.15,123.0,17.20,tp 1.07259,0.2
EURUSD,0,SELL,2015.04.21 00:01,1.07379,2015.04.21 04:58,1.07226,0.15,153.0,21.40,tp 1.07229,0.2
EURUSD,3,SELL,2015.05.05 00:05,1.11444,2015.05.05 07:15,1.11317,0.22,127.0,25.10,tp 1.11324,0.3
EURUSD,3,SELL,2015.05.11 00:05,1.12000,2015.05.11 03:49,1.11872,0.24,128.0,27.46,tp 1.11880,0.2
EURUSD,3,SELL,2015.05.19 00:00,1.13146,2015.05.19 04:45,1.13026,0.29,120.0,30.79,tp 1.13026,0.2
EURUSD,0,SELL,2015.05.21 00:00,1.10917,2015.05.22 15:51,1.10767,0.24,150.0,32.28,tp 1.10767,1.7
EURUSD,3,SELL,2015.06.08 00:05,1.11018,2015.06.08 03:58,1.10897,0.26,121.0,28.37,tp 1.10898,0.2
EURUSD,0,SELL,2015.06.08 00:05,1.11018,2015.06.08 03:59,1.10868,0.26,150.0,35.18,tp 1.10868,0.2
EURUSD,3,SELL,2015.06.12 00:00,1.12567,2015.06.12 00:46,1.12447,0.32,120.0,34.15,tp 1.12447,0.0
EURUSD,3,SELL,2015.06.17 00:00,1.12467,2015.06.17 17:44,1.12346,0.33,121.0,35.54,tp 1.12347,0.7
EURUSD,3,SELL,2015.06.23 00:00,1.13398,2015.06.23 04:26,1.13276,0.38,122.0,40.93,tp 1.13278,0.2
EURUSD,0,SELL,2015.06.26 00:00,1.12023,2015.06.26 03:53,1.11871,0.33,152.0,44.84,tp 1.11873,0.2
EURUSD,0,SELL,2015.06.24 00:00,1.11663,2015.06.26 17:57,1.11505,0.31,158.0,42.82,tp 1.11513,2.7
EURUSD,3,SELL,2015.07.01 00:00,1.11380,2015.07.01 09:01,1.11260,0.32,120.0,34.51,tp 1.11260,0.4
EURUSD,3,SELL,2015.07.07 00:00,1.10551,2015.07.07 03:02,1.10429,0.31,122.0,34.25,tp 1.10431,0.1
EURUSD,3,SELL,2015.07.10 00:00,1.10353,2015.07.13 17:46,1.10229,0.31,124.0,34.59,tp 1.10233,3.7
EURUSD,3,SELL,2015.07.14 00:00,1.10001,2015.07.14 02:49,1.09877,0.31,124.0,34.98,tp 1.09881,0.1
EURUSD,3,SELL,2015.06.02 00:00,1.09257,2015.07.16 04:43,1.09136,0.22,121.0,15.31,tp 1.09137,44.2
EURUSD,3,SELL,2015.07.30 00:00,1.09809,2015.07.30 03:08,1.09689,0.34,120.0,37.20,tp 1.09689,0.1
EURUSD,0,SELL,2015.07.30 00:00,1.09809,2015.07.30 03:09,1.09658,0.34,151.0,46.82,tp 1.09659,0.1
EURUSD,3,SELL,2015.08.17 00:01,1.11140,2015.08.17 02:01,1.11020,0.49,120.0,52.96,tp 1.11020,0.1
EURUSD,3,SELL,2015.08.27 00:00,1.13072,2015.08.27 11:08,1.12951,0.88,121.0,94.27,tp 1.12952,0.5
EURUSD,3,SELL,2015.09.03 00:00,1.12252,2015.09.03 02:33,1.12132,0.79,120.0,84.54,tp 1.12132,0.1
EURUSD,0,SELL,2015.09.04 00:00,1.11206,2015.09.04 15:32,1.11056,0.63,150.0,85.09,tp 1.11056,0.6
EURUSD,3,SELL,2015.09.16 00:00,1.12680,2015.09.16 10:09,1.12560,1.07,120.0,114.07,tp 1.12560,0.4
EURUSD,3,SELL,2015.09.21 00:01,1.12823,2015.09.21 14:14,1.12703,1.23,120.0,130.96,tp 1.12703,0.6
EURUSD,0,SELL,2015.09.22 00:00,1.11886,2015.09.22 09:07,1.11734,0.92,152.0,125.15,tp 1.11736,0.4
EURUSD,3,SELL,2015.10.01 00:01,1.11748,2015.10.01 04:12,1.11628,1.00,120.0,107.50,tp 1.11628,0.2
EURUSD,0,SELL,2015.10.01 00:01,1.11748,2015.10.01 04:50,1.11598,1.00,150.0,134.41,tp 1.11598,0.2
EURUSD,3,SELL,2015.10.06 00:00,1.11854,2015.10.06 04:10,1.11734,1.10,120.0,118.14,tp 1.11734,0.2
EURUSD,0,SELL,2015.10.08 00:00,1.12353,2015.10.14 15:30,1.14357,1.42,-2004.0,-2493.43,sl 1.14356,6.6
EURUSD,0,SELL,2015.10.23 00:01,1.11055,2015.10.23 00:37,1.10905,0.98,150.0,132.55,tp 1.10905,0.0
EURUSD,3,SELL,2015.11.04 00:01,1.09626,2015.11.04 03:07,1.09505,0.73,121.0,80.66,tp 1.09506,0.1
EURUSD,3,SELL,2015.11.17 00:01,1.06770,2015.11.17 03:10,1.06650,0.45,120.0,50.63,tp 1.06650,0.1
EURUSD,3,SELL,2015.11.23 00:01,1.06372,2015.11.23 03:45,1.06252,0.43,120.0,48.56,tp 1.06252,0.2
EURUSD,3,SELL,2015.12.16 00:00,1.09289,2015.12.16 11:48,1.09168,1.20,121.0,133.01,tp 1.09169,0.5
EURUSD,3,SELL,2015.12.30 00:01,1.09214,2015.12.30 15:47,1.09093,1.49,121.0,165.26,tp 1.09094,0.7
EURUSD,3,SELL,2015.12.24 00:00,1.09087,2015.12.31 13:57,1.08966,1.32,121.0,138.15,tp 1.08967,7.6
EURUSD,0,SELL,2016.01.04 00:00,1.08696,2016.01.04 01:04,1.08546,1.24,150.0,171.36,tp 1.08546,0.0
EURUSD,3,SELL,2016.01.12 00:00,1.08568,2016.01.12 03:16,1.08448,1.31,120.0,144.95,tp 1.08448,0.1
EURUSD,0,SELL,2016.01.12 00:00,1.08568,2016.01.12 03:16,1.08418,1.31,150.0,181.24,tp 1.08418,0.1
EURUSD,3,SELL,2016.01.21 00:01,1.08876,2016.01.21 01:40,1.08756,1.75,120.0,193.09,tp 1.08756,0.1
EURUSD,0,SELL,2016.01.21 00:01,1.08876,2016.01.21 02:02,1.08724,1.76,152.0,246.05,tp 1.08726,0.1
EURUSD,3,SELL,2016.02.01 00:00,1.08297,2016.02.01 01:17,1.08177,1.40,120.0,155.30,tp 1.08177,0.1
EURUSD,0,SELL,2016.02.01 00:00,1.08297,2016.02.03 17:00,1.10358,1.41,-2061.0,-2635.84,sl 1.10357,2.7
EURUSD,1,BUY,2016.02.04 00:00,1.11061,2016.02.04 10:03,1.11211,3.72,150.0,501.75,tp 1.11211,0.4
EURUSD,4,BUY,2016.03.11 00:00,1.11789,2016.03.11 02:55,1.11939,1.74,150.0,233.16,tp 1.11939,0.1
EURUSD,5,BUY,2016.03.30 00:00,1.12904,2016.03.30 09:01,1.13054,1.13,150.0,149.93,tp 1.13054,0.4
EURUSD,4,BUY,2016.04.19 00:00,1.13098,2016.04.19 06:45,1.13249,1.21,151.0,161.33,tp 1.13248,0.3
EURUSD,5,BUY,2016.04.20 00:00,1.13593,2016.04.20 12:42,1.13743,1.02,150.0,134.51,tp 1.13743,0.5
EURUSD,5,BUY,2016.04.27 00:00,1.12955,2016.04.27 05:10,1.13105,1.39,150.0,184.34,tp 1.13105,0.2
EURUSD,4,BUY,2016.04.29 00:00,1.13546,2016.04.29 04:23,1.13697,1.09,151.0,144.76,tp 1.13696,0.2
EURUSD,5,BUY,2016.06.02 00:00,1.11875,2016.06.02 05:24,1.12025,3.46,150.0,463.29,tp 1.12025,0.2
EURUSD,1,BUY,2016.06.06 00:00,1.13595,2016.06.06 19:51,1.13746,1.15,151.0,152.66,tp 1.13745,0.8
EURUSD,4,BUY,2016.06.06 00:00,1.13595,2016.06.06 19:51,1.13746,1.15,151.0,152.66,tp 1.13745,0.8
EURUSD,5,BUY,2016.06.06 00:00,1.13595,2016.06.06 19:51,1.13746,1.15,151.0,152.66,tp 1.13745,0.8
EURUSD,1,BUY,2016.06.16 00:00,1.12589,2016.06.16 03:44,1.12739,1.98,150.0,263.44,tp 1.12739,0.2
EURUSD,4,BUY,2016.06.16 00:00,1.12589,2016.06.16 03:44,1.12739,1.98,150.0,263.44,tp 1.12739,0.2
EURUSD,1,BUY,2016.06.20 00:00,1.13323,2016.06.20 02:53,1.13481,1.36,158.0,189.35,tp 1.13473,0.1
