symbol,pattern,dir,entry_time,entry_price,exit_time,exit_price,lot,pnl_pt,pnl_money,reason,duration_d
EURUSD,4,BUY,2016.06.20 00:00,1.13323,2016.06.20 02:53,1.13481,1.36,158.0,189.35,tp 1.13473,0.1
EURUSD,5,BUY,2016.06.21 00:00,1.13169,2016.06.21 03:54,1.13320,1.49,151.0,198.54,tp 1.13319,0.2
EURUSD,5,BUY,2016.06.23 00:00,1.12948,2016.06.23 00:04,1.13098,1.68,150.0,222.82,tp 1.13098,0.0
EURUSD,2,SELL,2016.06.27 00:01,1.10024,2016.06.27 05:20,1.09904,1.29,120.0,140.85,tp 1.09904,0.2
EURUSD,0,SELL,2016.06.27 00:01,1.10024,2016.06.27 05:20,1.09874,3.22,150.0,439.59,tp 1.09874,0.2
EURUSD,5,BUY,2016.07.05 00:03,1.11549,2016.07.05 10:29,1.11699,5.00,150.0,671.45,tp 1.11699,0.4
EURUSD,2,SELL,2016.07.06 00:02,1.10709,2016.07.06 02:05,1.10589,1.74,120.0,188.81,tp 1.10589,0.1
EURUSD,2,SELL,2016.07.18 00:00,1.10497,2016.07.19 14:47,1.10376,1.61,121.0,175.05,tp 1.10377,1.6
EURUSD,5,BUY,2016.08.11 00:00,1.11780,2016.08.12 15:31,1.11936,4.85,156.0,672.87,tp 1.11930,1.6
EURUSD,2,SELL,2016.08.08 00:00,1.10795,2016.08.12 15:36,1.12101,2.38,-1306.0,-2785.57,sl 1.12101,4.7
EURUSD,1,BUY,2016.08.17 00:00,1.12787,2016.08.17 21:04,1.12938,1.91,151.0,255.37,tp 1.12937,0.9
EURUSD,1,BUY,2016.09.02 00:00,1.11940,2016.09.02 15:29,1.12093,3.95,153.0,539.15,tp 1.12090,0.6
EURUSD,1,BUY,2016.09.07 00:00,1.12527,2016.09.07 17:08,1.12679,2.33,152.0,314.31,tp 1.12677,0.7
EURUSD,4,BUY,2016.09.07 00:00,1.12527,2016.09.07 17:08,1.12679,2.33,152.0,314.31,tp 1.12677,0.7
EURUSD,4,BUY,2016.09.15 00:00,1.12499,2016.09.15 15:30,1.12649,2.44,150.0,324.90,tp 1.12649,0.6
EURUSD,1,BUY,2016.09.22 00:00,1.11872,2016.09.22 08:06,1.12022,4.46,150.0,597.20,tp 1.12022,0.3
EURUSD,4,BUY,2016.09.23 00:00,1.12085,2016.09.23 13:59,1.12235,3.55,150.0,474.45,tp 1.12235,0.6
EURUSD,1,BUY,2016.10.10 00:00,1.11833,2016.10.10 00:06,1.11989,4.85,156.0,675.60,tp 1.11983,0.0
EURUSD,2,SELL,2016.10.12 00:00,1.10530,2016.10.12 08:14,1.10410,3.16,120.0,343.45,tp 1.10410,0.3
EURUSD,2,SELL,2016.11.08 00:00,1.10396,2016.11.08 19:12,1.10275,4.11,121.0,450.97,tp 1.10276,0.8
EURUSD,0,SELL,2016.11.10 00:00,1.09083,2016.11.10 11:48,1.08925,1.90,158.0,275.60,tp 1.08933,0.5
EURUSD,3,SELL,2016.11.24 00:00,1.05485,2016.11.24 02:12,1.05365,0.66,120.0,75.17,tp 1.05365,0.1
EURUSD,3,SELL,2016.12.01 00:00,1.05891,2016.12.05 00:20,1.05769,0.69,122.0,78.29,tp 1.05771,4.0
EURUSD,3,SELL,2016.12.09 00:00,1.06117,2016.12.09 03:57,1.05994,0.73,123.0,84.71,tp 1.05997,0.2
EURUSD,0,SELL,2016.12.09 00:00,1.06117,2016.12.09 03:57,1.05967,0.73,150.0,103.33,tp 1.05967,0.2
EURUSD,3,SELL,2016.12.15 00:00,1.05308,2016.12.15 01:05,1.05188,0.64,120.0,73.01,tp 1.05188,0.0
EURUSD,3,SELL,2017.01.03 00:00,1.04524,2017.01.03 10:20,1.04404,0.57,120.0,65.51,tp 1.04404,0.4
EURUSD,3,SELL,2016.12.29 00:00,1.04162,2017.01.03 11:53,1.04039,0.54,123.0,62.30,tp 1.04042,5.5
EURUSD,3,SELL,2017.01.11 00:00,1.05530,2017.01.11 05:08,1.05410,0.70,120.0,79.69,tp 1.05410,0.2
EURUSD,3,SELL,2017.01.19 00:00,1.06288,2017.01.19 15:38,1.06168,0.85,120.0,96.07,tp 1.06168,0.7
EURUSD,3,SELL,2017.01.27 00:00,1.06794,2017.01.27 08:03,1.06674,0.97,120.0,109.12,tp 1.06674,0.3
EURUSD,3,SELL,2017.02.07 00:00,1.07392,2017.02.07 02:50,1.07272,1.18,120.0,132.00,tp 1.07272,0.1
EURUSD,0,SELL,2017.02.08 00:00,1.06795,2017.02.08 09:12,1.06641,1.01,154.0,145.85,tp 1.06645,0.4
EURUSD,3,SELL,2017.01.17 00:00,1.05946,2017.02.14 17:05,1.05822,0.78,124.0,71.00,tp 1.05826,28.7
EURUSD,3,SELL,2017.02.20 00:01,1.06069,2017.02.21 02:38,1.05949,0.89,120.0,99.96,tp 1.05949,1.1
EURUSD,3,SELL,2017.02.27 00:02,1.05622,2017.03.01 09:02,1.05499,0.82,123.0,94.05,tp 1.05502,2.4
EURUSD,3,SELL,2017.03.02 00:00,1.05457,2017.03.02 02:02,1.05337,0.80,120.0,91.14,tp 1.05337,0.1
EURUSD,0,SELL,2017.03.07 00:00,1.05806,2017.03.07 11:55,1.05655,0.87,151.0,124.34,tp 1.05656,0.5
EURUSD,3,SELL,2017.03.08 00:00,1.05635,2017.03.08 10:26,1.05515,0.85,120.0,96.67,tp 1.05515,0.4
EURUSD,3,SELL,2017.03.21 00:00,1.07363,2017.03.21 01:32,1.07243,1.47,120.0,164.49,tp 1.07243,0.1
EURUSD,3,SELL,2017.03.29 00:00,1.08117,2017.03.29 09:08,1.07995,2.21,122.0,249.66,tp 1.07997,0.4
EURUSD,0,SELL,2017.03.31 00:00,1.06742,2017.03.31 23:17,1.06592,1.27,150.0,178.72,tp 1.06592,1.0
EURUSD,3,SELL,2017.04.07 00:00,1.06425,2017.04.07 11:42,1.06304,1.21,121.0,137.73,tp 1.06305,0.5
EURUSD,3,SELL,2017.03.15 00:00,1.06077,2017.04.07 19:56,1.05957,0.97,120.0,87.28,tp 1.05957,23.8
EURUSD,3,SELL,2017.04.14 00:00,1.06116,2017.04.25 17:28,1.09277,1.17,-3161.0,-3394.23,sl 1.09272,11.7
EURUSD,3,SELL,2017.04.28 00:00,1.08702,2017.04.28 04:01,1.08576,5.00,126.0,580.24,tp 1.08582,0.2
EURUSD,3,SELL,2017.05.04 00:00,1.08847,2017.05.04 10:49,1.09128,5.00,-281.0,-1287.48,sl 1.09128,0.5
EURUSD,5,BUY,2017.05.15 00:02,1.09344,2017.05.15 11:32,1.09495,5.00,151.0,689.53,tp 1.09494,0.5
EURUSD,5,BUY,2017.05.31 00:00,1.11860,2017.05.31 13:26,1.12019,1.24,159.0,176.01,tp 1.12010,0.6
EURUSD,5,BUY,2017.06.26 00:03,1.11993,2017.06.26 15:42,1.12143,1.20,150.0,160.51,tp 1.12143,0.7
EURUSD,4,BUY,2017.06.28 00:04,1.13373,2017.06.28 04:57,1.13523,0.83,150.0,109.67,tp 1.13523,0.2
EURUSD,4,BUY,2017.08.21 00:03,1.17630,2017.08.21 15:40,1.17780,0.48,150.0,61.13,tp 1.17780,0.7
EURUSD,4,BUY,2017.08.24 00:16,1.18095,2017.08.25 13:36,1.18247,0.46,152.0,58.86,tp 1.18245,1.6
EURUSD,5,BUY,2017.08.24 00:16,1.18095,2017.08.25 13:36,1.18247,0.46,152.0,58.86,tp 1.18245,1.6
EURUSD,5,BUY,2017.08.22 00:04,1.18157,2017.08.25 17:01,1.18307,0.46,150.0,56.96,tp 1.18307,3.7
EURUSD,5,BUY,2017.08.14 00:04,1.18265,2017.08.25 17:01,1.18417,0.43,152.0,51.85,tp 1.18415,11.7
EURUSD,5,BUY,2017.09.05 00:16,1.18976,2017.09.05 17:12,1.19127,0.43,151.0,54.50,tp 1.19126,0.7
EURUSD,5,BUY,2017.09.20 00:00,1.19938,2017.09.20 04:39,1.20089,0.41,151.0,51.55,tp 1.20088,0.2
EURUSD,4,BUY,2017.09.22 00:00,1.19406,2017.09.22 04:26,1.19556,0.44,150.0,55.20,tp 1.19556,0.2
EURUSD,5,BUY,2017.09.22 00:00,1.19406,2017.09.22 04:26,1.19556,0.44,150.0,55.20,tp 1.19556,0.2
EURUSD,5,BUY,2017.10.11 00:00,1.18084,2017.10.11 03:19,1.18234,0.54,150.0,68.51,tp 1.18234,0.1
EURUSD,4,BUY,2017.10.12 00:00,1.18585,2017.10.12 04:37,1.18737,0.50,152.0,64.01,tp 1.18735,0.2
EURUSD,4,BUY,2017.10.26 00:00,1.18132,2017.10.26 04:28,1.18283,0.55,151.0,70.21,tp 1.18282,0.2
EURUSD,5,BUY,2017.10.26 00:00,1.18132,2017.10.26 04:28,1.18283,0.55,151.0,70.21,tp 1.18282,0.2
EURUSD,5,BUY,2017.11.10 00:00,1.16416,2017.11.10 11:49,1.16567,0.71,151.0,91.97,tp 1.16566,0.5
EURUSD,1,BUY,2017.11.15 00:00,1.17985,2017.11.15 09:10,1.18138,0.59,153.0,76.41,tp 1.18135,0.4
EURUSD,4,BUY,2017.11.15 00:00,1.17985,2017.11.15 09:10,1.18138,0.59,153.0,76.41,tp 1.18135,0.4
EURUSD,1,BUY,2017.11.23 00:00,1.18224,2017.11.23 05:32,1.18374,0.61,150.0,77.30,tp 1.18374,0.2
EURUSD,4,BUY,2017.10.20 00:00,1.18512,2017.11.24 11:07,1.18663,0.52,151.0,55.32,tp 1.18662,35.5
EURUSD,5,BUY,2017.10.20 00:00,1.18512,2017.11.24 11:07,1.18663,0.52,151.0,55.32,tp 1.18662,35.5
EURUSD,1,BUY,2017.12.14 00:00,1.18260,2017.12.14 03:04,1.18410,0.69,150.0,87.41,tp 1.18410,0.1
EURUSD,4,BUY,2017.12.14 00:00,1.18260,2017.12.14 03:04,1.18410,0.69,150.0,87.41,tp 1.18410,0.1
EURUSD,5,BUY,2017.12.14 00:00,1.18260,2017.12.14 03:04,1.18410,0.69,150.0,87.41,tp 1.18410,0.1
EURUSD,5,BUY,2017.12.19 00:00,1.17819,2017.12.19 08:46,1.17969,0.77,150.0,97.91,tp 1.17969,0.4
EURUSD,1,BUY,2017.12.20 00:00,1.18394,2017.12.20 12:31,1.18544,0.70,150.0,88.57,tp 1.18544,0.5
EURUSD,4,BUY,2017.12.20 00:00,1.18394,2017.12.20 12:31,1.18544,0.70,150.0,88.57,tp 1.18544,0.5
EURUSD,5,BUY,2018.01.12 00:00,1.20322,2018.01.12 02:03,1.20474,0.60,152.0,75.70,tp 1.20472,0.1
EURUSD,4,BUY,2018.02.14 00:00,1.23529,2018.02.14 04:22,1.23679,0.49,150.0,59.43,tp 1.23679,0.2
EURUSD,5,BUY,2018.02.14 00:00,1.23529,2018.02.14 04:22,1.23679,0.48,150.0,58.22,tp 1.23679,0.2
EURUSD,5,BUY,2018.03.05 00:00,1.23346,2018.03.05 00:10,1.23497,0.57,151.0,69.69,tp 1.23496,0.0
EURUSD,4,BUY,2018.03.06 00:00,1.23366,2018.03.06 02:34,1.23517,0.58,151.0,70.91,tp 1.23516,0.1
EURUSD,5,BUY,2018.03.13 00:00,1.23348,2018.03.13 12:45,1.23498,0.61,150.0,74.09,tp 1.23498,0.5
EURUSD,4,BUY,2018.03.14 00:00,1.23912,2018.03.14 04:20,1.24062,0.57,150.0,68.92,tp 1.24062,0.2
EURUSD,4,BUY,2018.03.20 00:00,1.23350,2018.03.20 03:48,1.23501,0.64,151.0,78.25,tp 1.23500,0.2
EURUSD,4,BUY,2018.03.22 00:00,1.23388,2018.03.22 02:04,1.23538,0.65,150.0,78.92,tp 1.23538,0.1
EURUSD,5,BUY,2018.03.22 00:00,1.23388,2018.03.22 02:04,1.23538,0.65,150.0,78.92,tp 1.23538,0.1
EURUSD,4,BUY,2018.03.26 00:01,1.23527,2018.03.26 03:54,1.23677,0.65,150.0,78.83,tp 1.23677,0.2
EURUSD,5,BUY,2018.03.26 00:01,1.23527,2018.03.26 03:54,1.23677,0.65,150.0,78.83,tp 1.23677,0.2
EURUSD,4,BUY,2018.04.10 00:00,1.23214,2018.04.10 14:31,1.23395,0.76,181.0,111.48,tp 1.23364,0.6
EURUSD,5,BUY,2018.04.10 00:00,1.23214,2018.04.10 14:31,1.23395,0.76,181.0,111.48,tp 1.23364,0.6
EURUSD,5,BUY,2018.05.14 00:01,1.19479,2018.05.14 03:43,1.19630,5.00,151.0,631.11,tp 1.19629,0.2
EURUSD,2,SELL,2018.05.10 00:00,1.18502,2018.05.15 16:19,1.18382,1.05,120.0,103.80,tp 1.18382,5.7
EURUSD,2,SELL,2018.05.16 00:00,1.18374,2018.05.16 01:25,1.18254,1.02,120.0,103.51,tp 1.18254,0.1
EURUSD,3,SELL,2018.05.23 00:00,1.17782,2018.05.23 04:40,1.17662,4.23,120.0,431.41,tp 1.17662,0.2
EURUSD,3,SELL,2018.06.13 00:09,1.17461,2018.06.13 09:18,1.17341,2.71,120.0,277.14,tp 1.17341,0.4
EURUSD,3,SELL,2018.06.15 00:00,1.15680,2018.06.15 03:53,1.15560,1.29,120.0,133.96,tp 1.15560,0.2
EURUSD,0,SELL,2018.06.15 00:00,1.15680,2018.06.15 09:03,1.15530,1.29,150.0,167.49,tp 1.15530,0.4
EURUSD,3,SELL,2018.06.27 00:00,1.16455,2018.06.27 11:32,1.16335,1.57,120.0,161.95,tp 1.16335,0.5
EURUSD,0,SELL,2018.06.27 00:00,1.16455,2018.06.27 11:32,1.16296,1.57,159.0,214.65,tp 1.16305,0.5
EURUSD,0,SELL,2018.07.03 00:00,1.16386,2018.07.03 04:38,1.16236,1.55,150.0,200.02,tp 1.16236,0.2
EURUSD,3,SELL,2018.07.12 00:00,1.16718,2018.07.12 14:01,1.16598,1.69,120.0,173.93,tp 1.16598,0.6
EURUSD,3,SELL,2018.07.05 00:00,1.16554,2018.07.13 09:55,1.16434,1.64,120.0,157.79,tp 1.16434,8.4
EURUSD,3,SELL,2018.07.18 00:00,1.16591,2018.07.18 07:00,1.16470,1.62,121.0,168.30,tp 1.16471,0.3
EURUSD,0,SELL,2018.07.19 00:00,1.16381,2018.07.19 09:36,1.16226,1.51,155.0,201.37,tp 1.16231,0.4
EURUSD,3,SELL,2018.07.27 00:00,1.16403,2018.07.27 11:24,1.16283,1.53,120.0,157.89,tp 1.16283,0.5
EURUSD,0,SELL,2018.07.27 00:00,1.16403,2018.07.27 11:50,1.16253,1.53,150.0,197.41,tp 1.16253,0.5
EURUSD,3,SELL,2018.08.02 00:00,1.16590,2018.08.02 07:26,1.16469,1.65,121.0,171.42,tp 1.16470,0.3
EURUSD,0,SELL,2018.08.02 00:00,1.16590,2018.08.02 09:14,1.16437,1.65,153.0,216.81,tp 1.16440,0.4
EURUSD,3,SELL,2018.08.10 00:00,1.15262,2018.08.10 08:08,1.15141,1.15,121.0,120.85,tp 1.15142,0.3
EURUSD,3,SELL,2018.08.31 00:00,1.16652,2018.08.31 14:16,1.16532,1.72,120.0,177.12,tp 1.16532,0.6
EURUSD,3,SELL,2018.09.10 00:02,1.15494,2018.09.10 09:47,1.15374,1.29,120.0,134.17,tp 1.15374,0.4
EURUSD,0,SELL,2018.09.28 00:00,1.16407,2018.09.28 09:37,1.16257,1.72,150.0,221.92,tp 1.16257,0.4
EURUSD,3,SELL,2018.09.17 00:02,1.16231,2018.09.28 12:00,1.16106,1.60,125.0,154.51,tp 1.16111,11.5
EURUSD,3,SELL,2018.08.24 00:00,1.15369,2018.10.02 11:34,1.15248,1.21,121.0,88.65,tp 1.15249,39.5
EURUSD,0,SELL,2018.08.24 00:00,1.15369,2018.10.02 11:45,1.15218,1.21,151.0,120.19,tp 1.15219,39.5
EURUSD,3,SELL,2018.10.09 00:00,1.14903,2018.10.09 09:25,1.14781,1.20,122.0,127.55,tp 1.14783,0.4
EURUSD,3,SELL,2018.10.17 00:00,1.15733,2018.10.17 05:52,1.15613,1.53,120.0,158.81,tp 1.15613,0.2
EURUSD,3,SELL,2018.10.23 00:00,1.14635,2018.10.23 09:00,1.14515,1.16,120.0,121.56,tp 1.14515,0.4
EURUSD,3,SELL,2018.11.09 00:00,1.13628,2018.11.09 05:44,1.13508,0.96,120.0,101.49,tp 1.13508,0.2
EURUSD,3,SELL,2018.11.21 00:00,1.13695,2018.11.23 12:37,1.13575,0.99,120.0,101.12,tp 1.13575,2.5
EURUSD,0,SELL,2018.11.21 00:00,1.13695,2018.11.23 12:38,1.13545,0.99,150.0,127.31,tp 1.13545,2.5
EURUSD,0,SELL,2018.11.26 00:02,1.13391,2018.11.27 08:48,1.13241,0.95,150.0,125.00,tp 1.13241,1.4
EURUSD,3,SELL,2018.12.03 00:02,1.13499,2018.12.03 00:07,1.13378,0.99,121.0,105.66,tp 1.13379,0.0
EURUSD,0,SELL,2018.12.03 00:02,1.13499,2018.12.03 00:52,1.13348,0.99,151.0,131.89,tp 1.13349,0.0
EURUSD,3,SELL,2018.12.11 00:00,1.13548,2018.12.11 16:21,1.13427,1.03,121.0,109.88,tp 1.13428,0.7
EURUSD,0,SELL,2018.12.14 00:00,1.13574,2018.12.14 10:16,1.13424,1.04,150.0,137.54,tp 1.13424,0.4
EURUSD,0,SELL,2018.12.12 00:00,1.13160,2018.12.14 10:50,1.13005,0.96,155.0,128.30,tp 1.13010,2.5
EURUSD,3,SELL,2018.12.24 00:00,1.13675,2018.12.26 20:01,1.13553,1.09,122.0,115.21,tp 1.13555,2.8
EURUSD,3,SELL,2018.12.27 00:00,1.13536,2019.01.02 19:23,1.13415,1.07,121.0,110.42,tp 1.13416,6.8
EURUSD,0,SELL,2018.12.27 00:00,1.13536,2019.01.02 19:23,1.13385,1.07,151.0,138.76,tp 1.13386,6.8
EURUSD,3,SELL,2019.01.03 00:00,1.13436,2019.01.03 00:34,1.13315,1.08,121.0,115.32,tp 1.13316,0.0
EURUSD,0,SELL,2019.01.03 00:00,1.13436,2019.01.03 00:35,1.13285,1.08,151.0,143.96,tp 1.13286,0.0
EURUSD,3,SELL,2019.01.14 00:01,1.14569,2019.01.15 11:13,1.14449,1.48,120.0,153.89,tp 1.14449,1.5
EURUSD,0,SELL,2019.01.16 00:00,1.14114,2019.01.16 09:36,1.13962,1.33,152.0,177.39,tp 1.13964,0.4
EURUSD,3,SELL,2019.02.05 00:00,1.14351,2019.02.05 09:20,1.14230,1.61,121.0,170.54,tp 1.14231,0.4
EURUSD,0,SELL,2019.02.06 00:00,1.14038,2019.02.06 08:53,1.13888,1.50,150.0,197.56,tp 1.13888,0.4
EURUSD,3,SELL,2019.01.25 00:00,1.13065,2019.02.11 16:18,1.12945,1.12,120.0,104.27,tp 1.12945,17.7
EURUSD,3,SELL,2018.12.17 00:00,1.12995,2019.02.11 16:19,1.12875,0.94,120.0,53.79,tp 1.12875,56.7
EURUSD,3,SELL,2019.02.14 00:00,1.12609,2019.02.15 15:26,1.12489,1.15,120.0,121.66,tp 1.12489,1.6
EURUSD,3,SELL,2019.02.18 00:02,1.12917,2019.02.19 13:36,1.12797,1.27,120.0,133.99,tp 1.12797,1.6
EURUSD,3,SELL,2019.03.01 00:00,1.13697,2019.03.01 10:26,1.13577,1.75,120.0,184.90,tp 1.13577,0.4
EURUSD,3,SELL,2019.02.25 00:02,1.13332,2019.03.04 17:03,1.13208,1.50,124.0,155.06,tp 1.13212,7.7
EURUSD,0,SELL,2019.03.05 00:00,1.13393,2019.03.05 08:51,1.13243,1.65,150.0,218.56,tp 1.13243,0.4
EURUSD,0,SELL,2019.03.15 00:00,1.13040,2019.03.22 10:47,1.12889,1.65,151.0,210.55,tp 1.12890,7.4
EURUSD,3,SELL,2019.03.25 00:00,1.12934,2019.03.26 15:45,1.12814,1.72,120.0,181.44,tp 1.12814,1.7
EURUSD,0,SELL,2019.03.25 00:00,1.12934,2019.03.26 17:58,1.12784,1.72,150.0,227.24,tp 1.12784,1.7
EURUSD,3,SELL,2019.04.17 00:00,1.12800,2019.04.18 10:34,1.12680,2.05,120.0,212.88,tp 1.12680,1.4
EURUSD,3,SELL,2019.04.12 00:00,1.12538,2019.04.18 15:30,1.12418,1.82,120.0,184.61,tp 1.12418,6.6
EURUSD,3,SELL,2019.04.19 00:00,1.12306,2019.04.23 15:55,1.12186,1.83,120.0,192.49,tp 1.12186,4.7
EURUSD,0,SELL,2019.04.19 00:00,1.12306,2019.04.23 16:01,1.12156,1.83,150.0,241.49,tp 1.12156,4.7
EURUSD,3,SELL,2019.04.08 00:02,1.12139,2019.04.23 17:13,1.12018,1.54,121.0,145.85,tp 1.12019,15.7
EURUSD,3,SELL,2019.04.24 00:00,1.12270,2019.04.24 04:30,1.12150,1.92,120.0,205.44,tp 1.12150,0.2
EURUSD,0,SELL,2019.04.24 00:00,1.12270,2019.04.24 04:30,1.12116,1.92,154.0,263.73,tp 1.12120,0.2
EURUSD,3,SELL,2019.05.03 00:00,1.11710,2019.05.03 10:11,1.11589,1.75,121.0,189.76,tp 1.11590,0.4
EURUSD,3,SELL,2019.05.09 00:00,1.11916,2019.05.09 11:14,1.11794,1.95,122.0,212.80,tp 1.11796,0.5
EURUSD,3,SELL,2019.05.15 00:00,1.12029,2019.05.15 14:29,1.11908,2.13,121.0,230.31,tp 1.11909,0.6
EURUSD,0,SELL,2019.05.15 00:00,1.12029,2019.05.15 14:30,1.11879,2.13,150.0,285.58,tp 1.11879,0.6
