symbol,pattern,dir,entry_time,entry_price,exit_time,exit_price,lot,pnl_pt,pnl_money,reason,duration_d
EURUSD,0,SELL,2022.10.06 00:00,0.98747,2022.10.06 14:48,0.98597,0.95,150.0,144.53,tp 0.98597,0.6
EURUSD,3,SELL,2022.10.07 00:00,0.97879,2022.10.07 09:24,0.97759,0.87,120.0,106.79,tp 0.97759,0.4
EURUSD,3,SELL,2022.10.20 00:00,0.97713,2022.10.20 03:04,0.97593,0.90,120.0,110.66,tp 0.97593,0.1
EURUSD,3,SELL,2022.10.17 00:02,0.97184,2022.10.21 15:34,0.97063,0.84,121.0,99.58,tp 0.97064,4.6
EURUSD,3,SELL,2022.10.28 00:00,0.99631,2022.10.28 10:15,0.99508,1.18,123.0,145.86,tp 0.99511,0.4
EURUSD,0,SELL,2022.11.03 00:00,0.98149,2022.11.03 09:13,0.97999,1.04,150.0,159.19,tp 0.97999,0.4
EURUSD,3,SELL,2022.11.10 00:00,1.00094,2022.11.10 09:58,0.99974,1.39,120.0,166.84,tp 0.99974,0.4
EURUSD,3,SELL,2022.11.21 00:02,1.03195,2022.11.21 03:17,1.03074,3.03,121.0,355.70,tp 1.03075,0.1
EURUSD,3,SELL,2022.11.29 00:00,1.03368,2022.11.29 21:50,1.03248,3.60,120.0,418.41,tp 1.03248,0.9
EURUSD,3,SELL,2022.12.07 00:00,1.04641,2022.12.07 08:10,1.04521,5.00,120.0,574.05,tp 1.04521,0.3
EURUSD,5,BUY,2022.12.27 00:00,1.06387,2022.12.27 04:01,1.06538,5.00,151.0,708.67,tp 1.06537,0.2
EURUSD,5,BUY,2022.12.30 00:00,1.06639,2022.12.30 13:06,1.06790,5.00,151.0,707.00,tp 1.06789,0.5
EURUSD,4,BUY,2023.01.09 00:02,1.06441,2023.01.09 01:54,1.06591,5.00,150.0,703.62,tp 1.06591,0.1
EURUSD,5,BUY,2023.01.09 00:02,1.06441,2023.01.09 01:54,1.06591,5.00,150.0,703.62,tp 1.06591,0.1
EURUSD,5,BUY,2023.02.02 00:00,1.09935,2023.02.02 01:10,1.10085,2.00,150.0,272.52,tp 1.10085,0.0
EURUSD,1,BUY,2023.02.28 00:01,1.06099,2023.02.28 11:02,1.06250,5.00,151.0,710.59,tp 1.06249,0.5
EURUSD,5,BUY,2023.03.06 00:02,1.06310,2023.03.06 04:49,1.06460,5.00,150.0,704.49,tp 1.06460,0.2
EURUSD,5,BUY,2023.03.02 00:01,1.06698,2023.03.06 17:18,1.06849,4.38,151.0,613.22,tp 1.06848,4.7
EURUSD,4,BUY,2023.03.07 00:01,1.06833,2023.03.10 17:40,1.06983,4.18,150.0,572.21,tp 1.06983,3.7
EURUSD,1,BUY,2023.03.13 00:00,1.06949,2023.03.13 04:32,1.07099,3.94,150.0,551.83,tp 1.07099,0.2
EURUSD,4,BUY,2023.03.13 00:00,1.06949,2023.03.13 04:32,1.07099,3.94,150.0,551.83,tp 1.07099,0.2
EURUSD,1,BUY,2023.03.20 00:00,1.06884,2023.03.20 13:55,1.07035,3.99,151.0,562.89,tp 1.07034,0.6
EURUSD,4,BUY,2023.03.20 00:00,1.06884,2023.03.20 13:55,1.07035,3.98,151.0,561.48,tp 1.07034,0.6
EURUSD,5,BUY,2023.04.12 00:01,1.09137,2023.04.12 04:40,1.09288,2.17,151.0,299.82,tp 1.09287,0.2
EURUSD,5,BUY,2023.04.19 00:01,1.09743,2023.04.20 17:08,1.09898,1.99,155.0,276.86,tp 1.09893,1.7
EURUSD,5,BUY,2023.04.27 00:01,1.10399,2023.04.27 07:37,1.10550,1.82,151.0,248.59,tp 1.10549,0.3
EURUSD,5,BUY,2023.05.04 00:01,1.10629,2023.05.04 01:07,1.10783,1.80,154.0,250.22,tp 1.10779,0.0
EURUSD,5,BUY,2023.05.08 00:01,1.10271,2023.05.08 07:35,1.10421,1.93,150.0,262.18,tp 1.10421,0.3
EURUSD,5,BUY,2023.06.02 00:01,1.07631,2023.06.02 09:10,1.07781,3.64,150.0,506.58,tp 1.07781,0.4
EURUSD,4,BUY,2023.06.09 00:01,1.07838,2023.06.13 10:22,1.07988,3.37,150.0,463.73,tp 1.07988,4.4
EURUSD,5,BUY,2023.06.09 00:01,1.07838,2023.06.13 10:22,1.07988,3.37,150.0,463.73,tp 1.07988,4.4
EURUSD,4,BUY,2023.06.14 00:01,1.07937,2023.06.14 12:33,1.08087,3.35,150.0,464.90,tp 1.08087,0.5
EURUSD,1,BUY,2023.06.15 00:01,1.08321,2023.06.15 12:38,1.08471,3.04,150.0,420.39,tp 1.08471,0.5
EURUSD,1,BUY,2023.07.07 00:00,1.08903,2023.07.07 15:30,1.09053,2.81,150.0,386.51,tp 1.09053,0.6
EURUSD,4,BUY,2023.07.07 00:00,1.08903,2023.07.07 15:30,1.09053,2.80,150.0,385.13,tp 1.09053,0.6
EURUSD,5,BUY,2023.06.28 00:00,1.09615,2023.07.10 17:04,1.09765,2.34,150.0,301.73,tp 1.09765,12.7
EURUSD,5,BUY,2023.07.10 00:00,1.09691,2023.07.10 18:34,1.09841,2.45,150.0,334.57,tp 1.09841,0.8
EURUSD,5,BUY,2023.08.07 00:02,1.10234,2023.08.10 15:30,1.10384,2.56,150.0,339.71,tp 1.10384,3.6
EURUSD,5,BUY,2023.08.11 00:00,1.09817,2023.08.11 04:51,1.09967,2.91,150.0,396.94,tp 1.09967,0.2
EURUSD,5,BUY,2023.08.30 00:00,1.08805,2023.08.30 15:15,1.08955,4.47,150.0,615.39,tp 1.08955,0.6
EURUSD,1,BUY,2023.08.31 00:00,1.09243,2023.08.31 04:34,1.09394,3.88,151.0,535.57,tp 1.09393,0.2
EURUSD,4,BUY,2023.08.31 00:00,1.09243,2023.08.31 04:34,1.09394,3.87,151.0,534.19,tp 1.09393,0.2
EURUSD,5,BUY,2023.09.13 00:00,1.07547,2023.09.14 19:22,1.06454,5.00,-1093.0,-5143.46,sl 1.06454,1.8
EURUSD,2,SELL,2023.09.15 00:00,1.06426,2023.09.21 03:49,1.06305,4.54,121.0,491.23,tp 1.06306,6.2
EURUSD,2,SELL,2023.09.22 00:00,1.06580,2023.09.22 04:21,1.06460,5.00,120.0,563.59,tp 1.06460,0.2
EURUSD,3,SELL,2023.10.03 00:00,1.04770,2023.10.03 03:09,1.04649,5.00,121.0,578.12,tp 1.04650,0.1
EURUSD,3,SELL,2023.10.13 00:00,1.05280,2023.10.13 13:33,1.05159,5.00,121.0,575.32,tp 1.05160,0.6
EURUSD,0,SELL,2023.10.13 00:00,1.05280,2023.10.13 17:00,1.05126,5.00,154.0,732.45,tp 1.05130,0.7
EURUSD,3,SELL,2023.10.19 00:00,1.05363,2023.10.26 15:30,1.05220,5.00,143.0,646.48,tp 1.05243,7.6
EURUSD,3,SELL,2023.11.01 00:00,1.05769,2023.11.01 09:39,1.05648,5.00,121.0,572.66,tp 1.05649,0.4
EURUSD,0,SELL,2023.10.19 00:00,1.05363,2023.11.01 20:42,1.05213,5.00,150.0,660.89,tp 1.05213,13.9
EURUSD,0,SELL,2023.11.02 00:00,1.05683,2023.11.06 10:35,1.07525,5.00,-1842.0,-8574.82,sl 1.07524,4.4
EURUSD,3,SELL,2023.11.09 00:00,1.07060,2023.11.09 10:28,1.06940,5.00,120.0,561.06,tp 1.06940,0.4
EURUSD,1,BUY,2023.11.15 00:00,1.08794,2023.11.16 17:26,1.08945,5.00,151.0,683.33,tp 1.08944,1.7
EURUSD,4,BUY,2023.12.14 00:00,1.08751,2023.12.14 02:30,1.08901,5.00,150.0,688.70,tp 1.08901,0.1
EURUSD,5,BUY,2023.12.14 00:00,1.08751,2023.12.14 02:30,1.08901,5.00,150.0,688.70,tp 1.08901,0.1
EURUSD,4,BUY,2024.01.05 00:00,1.09467,2024.01.05 17:00,1.09633,5.00,166.0,757.07,tp 1.09617,0.7
EURUSD,4,BUY,2024.01.11 00:00,1.09730,2024.01.11 08:42,1.09880,5.00,150.0,682.56,tp 1.09880,0.4
EURUSD,5,BUY,2024.01.11 00:00,1.09730,2024.01.11 08:42,1.09880,5.00,150.0,682.56,tp 1.09880,0.4
EURUSD,3,SELL,2024.02.01 00:00,1.08173,2024.02.01 01:56,1.08053,5.00,120.0,555.28,tp 1.08053,0.1
EURUSD,5,BUY,2024.02.02 00:00,1.08730,2024.02.02 10:13,1.08880,5.00,150.0,688.83,tp 1.08880,0.4
EURUSD,2,SELL,2024.02.05 00:00,1.07818,2024.02.05 02:32,1.07697,5.00,121.0,561.76,tp 1.07698,0.1
EURUSD,3,SELL,2024.02.05 00:00,1.07818,2024.02.05 02:32,1.07697,5.00,121.0,561.76,tp 1.07698,0.1
EURUSD,3,SELL,2024.02.13 00:00,1.07712,2024.02.13 11:10,1.07592,5.00,120.0,557.66,tp 1.07592,0.5
EURUSD,1,BUY,2024.02.27 00:00,1.08524,2024.02.28 05:50,1.08325,5.00,-199.0,-921.76,sl 1.08325,1.2
EURUSD,3,SELL,2024.03.01 00:00,1.08045,2024.03.01 17:21,1.08344,5.00,-299.0,-1379.86,sl 1.08340,0.7
EURUSD,5,BUY,2024.03.04 00:01,1.08420,2024.03.04 00:01,1.08345,5.00,-75.0,-346.12,sl 1.08347,0.0
EURUSD,2,SELL,2024.03.01 00:00,1.08045,2024.03.04 16:52,1.08597,5.00,-552.0,-2546.12,sl 1.08595,3.7
EURUSD,1,BUY,2024.03.07 00:00,1.08993,2024.03.07 16:55,1.09150,5.00,157.0,719.19,tp 1.09143,0.7
EURUSD,1,BUY,2024.03.21 00:00,1.09206,2024.03.21 01:39,1.09356,5.00,150.0,685.83,tp 1.09356,0.1
EURUSD,4,BUY,2024.03.21 00:00,1.09206,2024.03.21 01:39,1.09356,5.00,150.0,685.83,tp 1.09356,0.1
EURUSD,2,SELL,2024.03.25 00:00,1.08062,2024.03.28 10:05,1.07941,5.00,121.0,537.41,tp 1.07942,3.4
EURUSD,3,SELL,2024.03.29 00:00,1.07872,2024.03.29 04:05,1.07751,5.00,121.0,561.48,tp 1.07752,0.2
EURUSD,4,BUY,2024.04.09 00:00,1.08600,2024.04.09 15:40,1.08750,5.00,150.0,689.66,tp 1.08750,0.7
EURUSD,2,SELL,2024.04.11 00:00,1.07415,2024.04.11 09:57,1.07294,5.00,121.0,563.87,tp 1.07295,0.4
EURUSD,0,SELL,2024.04.11 00:00,1.07415,2024.04.11 13:15,1.07265,5.00,150.0,699.20,tp 1.07265,0.6
EURUSD,3,SELL,2024.04.23 00:00,1.06521,2024.04.23 09:16,1.06401,5.00,120.0,563.90,tp 1.06401,0.4
EURUSD,3,SELL,2024.04.29 00:01,1.06940,2024.04.30 19:04,1.06820,5.00,120.0,557.03,tp 1.06820,1.8
EURUSD,3,SELL,2024.05.01 00:00,1.06650,2024.05.01 09:46,1.06529,5.00,121.0,567.92,tp 1.06530,0.4
EURUSD,3,SELL,2024.05.09 00:00,1.07476,2024.05.09 10:38,1.07356,5.00,120.0,558.89,tp 1.07356,0.4
EURUSD,5,BUY,2024.05.28 00:00,1.08605,2024.05.28 05:20,1.08755,5.00,150.0,689.62,tp 1.08755,0.2
EURUSD,0,SELL,2024.05.30 00:00,1.08003,2024.05.30 15:30,1.08220,5.00,-217.0,-1002.59,sl 1.08219,0.6
EURUSD,3,SELL,2024.05.30 00:00,1.08003,2024.05.30 15:30,1.08220,5.00,-217.0,-1002.59,sl 1.08219,0.6
EURUSD,4,BUY,2024.05.31 00:00,1.08327,2024.05.31 04:50,1.08222,5.00,-105.0,-485.11,sl 1.08222,0.2
EURUSD,5,BUY,2024.06.03 00:00,1.08520,2024.06.03 17:00,1.08672,5.00,152.0,699.35,tp 1.08670,0.7
EURUSD,2,SELL,2024.06.10 00:00,1.07740,2024.06.10 06:46,1.07620,5.00,120.0,557.52,tp 1.07620,0.3
EURUSD,0,SELL,2024.06.10 00:00,1.07740,2024.06.10 06:55,1.07590,5.00,150.0,697.09,tp 1.07590,0.3
EURUSD,3,SELL,2024.06.14 00:00,1.07358,2024.06.14 09:35,1.07238,5.00,120.0,559.50,tp 1.07238,0.4
EURUSD,3,SELL,2024.06.21 00:00,1.07012,2024.06.21 10:30,1.06889,5.00,123.0,575.36,tp 1.06892,0.4
EURUSD,3,SELL,2024.06.27 00:00,1.06787,2024.07.03 17:13,1.08142,5.00,-1355.0,-6283.57,sl 1.08142,6.7
EURUSD,4,BUY,2024.08.05 00:00,1.09250,2024.08.05 10:22,1.09401,5.00,151.0,690.12,tp 1.09400,0.4
EURUSD,5,BUY,2024.08.05 00:00,1.09250,2024.08.05 10:22,1.09401,5.00,151.0,690.12,tp 1.09400,0.4
EURUSD,4,BUY,2024.09.05 00:00,1.10847,2024.09.05 11:26,1.10998,4.32,151.0,587.69,tp 1.10997,0.5
EURUSD,5,BUY,2024.09.06 00:00,1.11121,2024.09.06 15:30,1.11271,4.03,150.0,543.27,tp 1.11271,0.6
EURUSD,5,BUY,2024.09.13 00:00,1.10746,2024.09.13 05:28,1.10896,4.76,150.0,643.85,tp 1.10896,0.2
EURUSD,4,BUY,2024.09.17 00:00,1.11324,2024.09.18 21:00,1.11476,3.94,152.0,534.75,tp 1.11474,1.9
EURUSD,2,SELL,2024.10.17 00:01,1.08556,2024.10.17 15:30,1.08434,5.00,122.0,562.55,tp 1.08436,0.6
EURUSD,2,SELL,2024.10.22 00:00,1.08128,2024.10.22 21:42,1.08007,5.00,121.0,560.15,tp 1.08008,0.9
EURUSD,3,SELL,2024.10.22 00:00,1.08128,2024.10.22 21:42,1.08007,5.00,121.0,560.15,tp 1.08008,0.9
EURUSD,3,SELL,2024.10.28 00:00,1.07937,2024.10.29 14:37,1.07816,5.00,121.0,556.52,tp 1.07817,1.6
EURUSD,4,BUY,2024.11.01 00:00,1.08821,2024.11.01 07:26,1.08732,5.00,-89.0,-409.26,sl 1.08734,0.3
EURUSD,4,BUY,2024.11.05 00:00,1.08818,2024.11.05 00:01,1.08744,5.00,-74.0,-340.25,sl 1.08744,0.0
EURUSD,2,SELL,2024.11.04 00:00,1.08755,2024.11.06 02:32,1.08633,5.00,122.0,552.34,tp 1.08635,2.1
EURUSD,2,SELL,2024.11.07 00:00,1.07220,2024.11.08 18:59,1.07100,4.90,120.0,544.49,tp 1.07100,1.8
EURUSD,0,SELL,2024.11.07 00:00,1.07220,2024.11.08 19:02,1.07068,5.00,152.0,705.20,tp 1.07070,1.8
EURUSD,3,SELL,2024.11.21 00:00,1.05431,2024.11.21 09:30,1.05311,3.78,120.0,430.72,tp 1.05311,0.4
EURUSD,3,SELL,2024.12.03 00:01,1.04968,2024.12.03 03:50,1.04847,3.38,121.0,390.07,tp 1.04848,0.2
EURUSD,3,SELL,2024.12.10 00:00,1.05510,2024.12.10 10:59,1.05390,4.05,120.0,461.14,tp 1.05390,0.5
EURUSD,0,SELL,2024.12.11 00:00,1.05256,2024.12.11 09:10,1.05106,3.78,150.0,539.46,tp 1.05106,0.4
EURUSD,3,SELL,2024.12.18 00:00,1.04860,2024.12.18 17:51,1.04739,3.46,121.0,399.72,tp 1.04740,0.7
EURUSD,3,SELL,2024.12.25 00:00,1.03901,2024.12.30 17:49,1.03781,2.80,120.0,310.32,tp 1.03781,5.7
EURUSD,3,SELL,2024.12.31 00:00,1.04039,2024.12.31 14:57,1.03919,2.94,120.0,339.50,tp 1.03919,0.6
EURUSD,3,SELL,2025.01.09 00:00,1.03155,2025.01.09 08:07,1.03034,2.50,121.0,293.59,tp 1.03035,0.3
EURUSD,3,SELL,2025.01.29 00:00,1.04238,2025.01.29 11:05,1.04118,3.37,120.0,388.41,tp 1.04118,0.5
EURUSD,3,SELL,2025.01.20 00:01,1.02731,2025.02.03 00:01,1.02606,2.37,125.0,256.89,tp 1.02611,14.0
EURUSD,0,SELL,2025.02.04 00:00,1.03402,2025.02.04 00:01,1.03234,2.84,168.0,462.17,tp 1.03252,0.0
EURUSD,3,SELL,2025.02.10 00:00,1.02966,2025.02.10 00:01,1.02838,2.63,128.0,327.35,tp 1.02846,0.0
EURUSD,3,SELL,2025.02.19 00:00,1.04412,2025.02.19 11:58,1.04292,3.85,120.0,442.99,tp 1.04292,0.5
EURUSD,3,SELL,2025.02.28 00:00,1.03927,2025.02.28 04:16,1.03807,3.46,120.0,399.97,tp 1.03807,0.2
EURUSD,0,SELL,2025.02.28 00:00,1.03927,2025.02.28 20:19,1.03777,3.47,150.0,501.56,tp 1.03777,0.8
EURUSD,0,SELL,2025.02.10 00:00,1.02966,2025.03.05 16:06,1.07399,2.64,-4433.0,-10954.98,sl 1.07399,23.7
EURUSD,4,BUY,2025.03.28 00:00,1.07985,2025.03.28 15:53,1.08135,5.00,150.0,693.58,tp 1.08135,0.7
EURUSD,4,BUY,2025.04.03 00:00,1.08531,2025.04.03 02:23,1.08683,5.00,152.0,699.28,tp 1.08681,0.1
EURUSD,5,BUY,2025.04.03 00:00,1.08531,2025.04.03 02:23,1.08683,5.00,152.0,699.28,tp 1.08681,0.1
EURUSD,5,BUY,2025.04.25 00:00,1.13961,2025.04.28 17:41,1.14112,1.92,151.0,252.89,tp 1.14111,3.7
EURUSD,5,BUY,2025.05.20 00:01,1.12403,2025.05.20 08:25,1.12554,2.67,151.0,358.20,tp 1.12553,0.4
EURUSD,4,BUY,2025.05.22 00:00,1.13354,2025.05.23 12:49,1.13505,2.32,151.0,307.20,tp 1.13504,1.5
EURUSD,5,BUY,2025.05.07 00:00,1.13733,2025.05.26 03:21,1.13886,2.14,153.0,262.19,tp 1.13883,19.1
EURUSD,5,BUY,2025.05.30 00:00,1.13753,2025.06.02 09:23,1.13904,2.26,151.0,298.21,tp 1.13903,3.4
EURUSD,5,BUY,2025.04.29 00:00,1.14257,2025.06.02 17:05,1.14407,1.95,150.0,214.50,tp 1.14407,34.7
EURUSD,5,BUY,2025.06.23 00:01,1.14592,2025.06.23 01:00,1.14742,2.15,150.0,281.07,tp 1.14742,0.0
EURUSD,5,BUY,2025.07.22 00:00,1.16937,2025.07.22 13:16,1.17087,1.70,150.0,217.79,tp 1.17087,0.6
EURUSD,4,BUY,2025.07.23 00:00,1.17561,2025.07.23 21:28,1.17711,1.61,150.0,205.16,tp 1.17711,0.9
EURUSD,5,BUY,2025.08.06 00:01,1.15773,2025.08.06 13:07,1.15924,2.13,151.0,277.45,tp 1.15923,0.5
EURUSD,1,BUY,2025.08.04 00:02,1.15962,2025.08.06 14:23,1.16113,2.09,151.0,269.28,tp 1.16112,2.6
EURUSD,4,BUY,2025.08.07 00:01,1.16620,2025.08.07 09:32,1.16770,1.90,150.0,244.07,tp 1.16770,0.4
EURUSD,4,BUY,2025.08.13 00:01,1.16798,2025.08.13 09:53,1.16948,1.90,150.0,243.70,tp 1.16948,0.4
EURUSD,5,BUY,2025.08.29 00:01,1.16874,2025.08.29 17:58,1.17024,1.93,150.0,247.39,tp 1.17024,0.7
EURUSD,4,BUY,2025.09.04 00:01,1.16644,2025.09.05 11:17,1.16795,2.01,151.0,258.66,tp 1.16794,1.5
EURUSD,4,BUY,2025.08.25 00:03,1.17256,2025.09.05 15:30,1.17406,1.84,150.0,220.71,tp 1.17406,11.6
EURUSD,5,BUY,2025.08.25 00:03,1.17256,2025.09.05 15:30,1.17406,1.83,150.0,219.51,tp 1.17406,11.6
EURUSD,4,BUY,2025.09.08 00:02,1.17150,2025.09.08 10:21,1.17300,1.95,150.0,249.36,tp 1.17300,0.4
EURUSD,5,BUY,2025.09.08 00:02,1.17150,2025.09.08 10:21,1.17300,1.95,150.0,249.36,tp 1.17300,0.4
EURUSD,5,BUY,2025.09.23 00:01,1.18046,2025.09.23 04:50,1.18197,1.80,151.0,229.96,tp 1.18196,0.2
EURUSD,5,BUY,2025.10.16 00:01,1.16476,2025.10.16 03:39,1.16626,2.39,150.0,307.39,tp 1.16626,0.2
EURUSD,1,BUY,2025.10.17 00:00,1.16897,2025.10.17 03:46,1.17047,2.27,150.0,290.91,tp 1.17047,0.2
EURUSD,5,BUY,2025.10.28 00:00,1.16484,2025.10.28 03:15,1.16635,2.52,151.0,326.25,tp 1.16634,0.1
EURUSD,5,BUY,2025.11.10 00:01,1.15638,2025.11.10 10:31,1.15789,3.04,151.0,396.45,tp 1.15788,0.4
EURUSD,4,BUY,2025.11.13 00:01,1.15938,2025.11.13 09:50,1.16088,2.97,150.0,383.76,tp 1.16088,0.4
EURUSD,4,BUY,2025.11.26 00:01,1.15731,2025.11.26 05:33,1.15881,3.38,150.0,437.52,tp 1.15881,0.2
EURUSD,5,BUY,2025.11.26 00:01,1.15731,2025.11.26 05:33,1.15881,3.38,150.0,437.52,tp 1.15881,0.2
EURUSD,4,BUY,2025.10.29 00:00,1.16532,2025.12.03 14:27,1.16683,2.53,151.0,273.82,tp 1.16682,35.6
EURUSD,1,BUY,2025.12.04 00:01,1.16719,2025.12.10 22:04,1.16869,3.01,150.0,379.09,tp 1.16869,6.9
EURUSD,1,BUY,2025.12.11 00:01,1.16961,2025.12.11 13:04,1.17112,3.03,151.0,390.68,tp 1.17111,0.5
EURUSD,5,BUY,2025.12.11 00:01,1.16961,2025.12.11 13:04,1.17112,3.03,151.0,390.68,tp 1.17111,0.5
EURUSD,5,BUY,2025.10.06 00:00,1.17289,2025.12.11 16:20,1.17439,2.09,150.0,181.19,tp 1.17439,66.7
EURUSD,5,BUY,2025.12.23 00:00,1.17605,2025.12.23 03:56,1.17756,2.94,151.0,377.00,tp 1.17755,0.2
